SKU;Produto;Quantidade Vendida;Primeiro Nome;Sobrenome;idade;Data;Loja;Preco Unitario;;;; 
HL7348; SmartWatch ;1;Rafael;Carneiro;65;11/13/2018;Fortaleza;R$ 1.400,00;;;;
HL8851; Notebook ;5;Matheus;Tostes;51;2/15/2018;Recife;R$ 3.500,00;;;;
HL1918; iPhone ;1;Eric;Carvalho;24;9/20/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1918; iPhone ;5;Thales;Santos;87;3/27/2018;Recife;R$ 5.300,00;;;;
HL1918; iPhone ;5;Renan;Ventura;57;04/11/2018;Porto Alegre;R$ 5.300,00;;;;
HL7348; SmartWatch ;3;Kimberly;Sad;83;9/29/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;3;Bruno;Barcessat;51;09/05/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;1;Beatriz;Rocha;87;1/29/2018;Fortaleza;R$ 5.300,00;;;;
HL2714; Tablet ;1;Adrielle;Forte;61;6/21/2018;São Paulo;R$ 1.600,00;;;;
HL1148; Câmera ;1;Eric;Júnior;37;05/07/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;2;Marcelo;Guadagnino;83;2/21/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;1;Bruno;Salomão;42;05/05/2018;Salvador;R$ 1.600,00;;;;
HL2714; Tablet ;2;Bianca;Procaci;58;10/30/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL2714; Tablet ;3;Stephanie;Oliveira;51;05/03/2018;Goiânia;R$ 1.600,00;;;;
HL4379; Televisão ;3;Lais;Candido;90;08/10/2018;Curitiba;R$ 2.500,00;;;;
HL1918; iPhone ;4;Jessica;Cordovil;55;02/07/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;2;Eduardo;Peluzo;60;8/22/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;4;Marcela;Gasperi;45;05/10/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL2714; Tablet ;1;Eduardo;Soares;75;6/14/2018;Curitiba;R$ 1.600,00;;;;
HL4379; Televisão ;4;Rubens;Netto;64;11/27/2018;Salvador;R$ 2.500,00;;;;
HL7348; SmartWatch ;4;Bruna;Brandao;59;06/07/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;2;Jonas;Gomes;63;11/29/2018;Fortaleza;R$ 5.300,00;;;;
HL2714; Tablet ;4;Milena;Alcoforado;40;01/06/2018;Goiânia;R$ 1.600,00;;;;
HL1918; iPhone ;4;Luiza;Marques;62;12/30/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;3;Gabrielle;Costa;42;6/18/2018;Fortaleza;R$ 1.600,00;;;;
HL1148; Câmera ;3;Júlio;Fraga;82;05/04/2018;Curitiba;R$ 2.100,00;;;;
HL4379; Televisão ;5;Henrique;Oliveira;90;08/03/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;1;Daniel;Sousa;30;08/10/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;5;Marina;Mesquita;45;9/16/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;3;Ana;Michetti;72;9/28/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;3;Juliana;Pacheco;54;7/13/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;2;Rodrigo;Feijo;73;3/22/2018;Goiânia;R$ 5.300,00;;;;
HL2714; Tablet ;1;Natália;Appel;22;7/30/2018;Porto Alegre;R$ 1.600,00;;;;
HL4379; Televisão ;1;Guilherme;Monteiro;75;05/10/2018;Recife;R$ 2.500,00;;;;
HL1918; iPhone ;2;Julie;Ferreira;59;6/22/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;1;Giuseppe;Borges;34;5/21/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;1;Amanda;Amaral;53;04/12/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;1;Stela;Mendonça;77;8/23/2018;Curitiba;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Mariana;Miranda;67;03/01/2018;Fortaleza;R$ 1.400,00;;;;
HL7348; SmartWatch ;1;Guilherme;Barbosa;27;10/21/2018;Porto Alegre;R$ 1.400,00;;;;
HL2714; Tablet ;1;Caroline;Delgado;29;10/18/2018;São Paulo;R$ 1.600,00;;;;
HL4379; Televisão ;5;Kimberly;Sad;46;03/03/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL2714; Tablet ;2;Joao;Silva;34;1/30/2018;Salvador;R$ 1.600,00;;;;
HL8851; Notebook ;4;Danilo;Mendonça;37;10/04/2018;Salvador;R$ 3.500,00;;;;
HL4379; Televisão ;5;Andre;Sampaio;81;12/04/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;5;Milena;Alcoforado;69;10/19/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;1;Marina;Marins;50;3/14/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;3;Philipe;Morete;56;05/11/2018;Fortaleza;R$ 5.300,00;;;;
HL2714; Tablet ;2;Bianca;Paz;61;4/17/2018;São Paulo;R$ 1.600,00;;;;
HL7348; SmartWatch ;3;Fabio;Boccaletti;39;1/15/2018;São Paulo;R$ 1.400,00;;;;
HL2714; Tablet ;3;Fernanda;Ferreira;68;2/26/2018;Fortaleza;R$ 1.600,00;;;;
HL9962; Android ;4;Amanda;Braga;80;5/21/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1148; Câmera ;3;Vitor;Campos;24;01/01/2018;São Paulo;R$ 2.100,00;;;;
HL1148; Câmera ;2;Lucas;Lima;56;12/12/2018;São Paulo;R$ 2.100,00;;;;
HL7348; SmartWatch ;4;Julia;Teixeira;47;9/18/2018;São Paulo;R$ 1.400,00;;;;
HL4379; Televisão ;3;Cícero;Lima;82;01/12/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;2;Diego;Marchesi;87;2/27/2018;Goiânia;R$ 3.500,00;;;;
HL1148; Câmera ;4;Bruna;Rangel;76;6/25/2018;Belo Horizonte;R$ 2.100,00;;;;
HL9962; Android ;5;Victor;Gomes;44;6/26/2018;Fortaleza;R$ 3.400,00;;;;
HL1918; iPhone ;2;Bruna;Soares;22;07/09/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;1;Ana;Monte;19;05/06/2018;Goiânia;R$ 1.400,00;;;;
HL1918; iPhone ;5;Tayla;Lima;31;5/16/2018;Curitiba;R$ 5.300,00;;;;
HL4379; Televisão ;3;Gabriel;Rubim;41;10/02/2018;Salvador;R$ 2.500,00;;;;
HL7348; SmartWatch ;1;David;Assumpção;54;09/11/2018;Fortaleza;R$ 1.400,00;;;;
HL1918; iPhone ;4;Carolina;Brum;18;8/23/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL8851; Notebook ;3;Beatriz;Cavalcanti;48;06/05/2018;Goiânia;R$ 3.500,00;;;;
HL4379; Televisão ;2;Victor;Lira;68;10/29/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;4;Lívia;Tanaka;45;11/17/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;1;Bruna;Rangel;20;07/01/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;2;Lucas;Reis;59;10/29/2018;Belo Horizonte;R$ 1.600,00;;;;
HL1918; iPhone ;3;Luiza;Marques;43;4/17/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1918; iPhone ;2;Maria;Moita;85;2/23/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;1;Gustavo;Azevedo;67;3/14/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL9962; Android ;1;Breno;Varella;55;1/23/2018;Goiânia;R$ 3.400,00;;;;
HL2714; Tablet ;1;Amanda;Procaci;51;9/13/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;4;Victor;Oliveira;25;2/21/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;5;Fabio;Boccaletti;47;7/15/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL8851; Notebook ;2;Roberta;Nogueira;40;05/06/2018;Fortaleza;R$ 3.500,00;;;;
HL4379; Televisão ;3;Luíza;Garcia;46;07/03/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;4;Pedro;Conceição;82;02/09/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;1;Danilo;Rubim;43;06/04/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL2714; Tablet ;1;Lucas;Reis;34;10/12/2018;Salvador;R$ 1.600,00;;;;
HL8851; Notebook ;3;Luis;Garcia;38;3/15/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL1918; iPhone ;3;Thales;Portillo;33;10/28/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1148; Câmera ;5;Amanda;Roberto;77;11/29/2018;Goiânia;R$ 2.100,00;;;;
HL4379; Televisão ;5;Diego;Mello;64;9/16/2018;Recife;R$ 2.500,00;;;;
HL1148; Câmera ;1;Eduardo;Nunes;65;6/21/2018;Fortaleza;R$ 2.100,00;;;;
HL1918; iPhone ;2;Mariana;Rotava;69;7/21/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;2;Jeferson;Sone;44;4/30/2018;Fortaleza;R$ 5.300,00;;;;
HL1148; Câmera ;1;Danilo;Alves;39;5/29/2018;Porto Alegre;R$ 2.100,00;;;;
HL2714; Tablet ;3;Wilson;Brandão;46;11/12/2018;Salvador;R$ 1.600,00;;;;
HL4379; Televisão ;4;Daniel;Terra;81;04/05/2018;Recife;R$ 2.500,00;;;;
HL1918; iPhone ;3;Elena;Barreto;71;8/24/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;5;Guilherme;Vianna;69;08/03/2018;Recife;R$ 5.300,00;;;;
HL1918; iPhone ;3;Isabela;Teixeira;69;12/20/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;5;Raísa;Rodrigues;39;08/12/2018;São Paulo;R$ 1.400,00;;;;
HL9962; Android ;1;Mariane;Racy;20;7/19/2018;Recife;R$ 3.400,00;;;;
HL7348; SmartWatch ;3;Jeferson;Costa;56;3/23/2018;São Paulo;R$ 1.400,00;;;;
HL2714; Tablet ;4;Luana;Santos;90;11/14/2018;São Paulo;R$ 1.600,00;;;;
HL9962; Android ;5;Guilherme;Vianna;23;11/12/2018;Fortaleza;R$ 3.400,00;;;;
HL7348; SmartWatch ;4;Pedro;Ayres;82;05/10/2018;São Paulo;R$ 1.400,00;;;;
HL9962; Android ;4;Gabriel;Thome;33;1/30/2018;São Paulo;R$ 3.400,00;;;;
HL4379; Televisão ;4;Giovana;Vilela;24;10/02/2018;Recife;R$ 2.500,00;;;;
HL2714; Tablet ;3;Pedro;Bitencourt;66;12/07/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;4;Victoria;Mazza;62;03/07/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL9962; Android ;1;Roberta;Nogueira;34;05/01/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;1;Danilo;Rubim;84;9/29/2018;Fortaleza;R$ 5.300,00;;;;
HL8851; Notebook ;2;Júlio;Fraga;46;2/18/2018;Salvador;R$ 3.500,00;;;;
HL1148; Câmera ;1;Marina;Cormack;74;04/09/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;1;Gabrielle;Viríssimo;48;06/02/2018;Recife;R$ 2.500,00;;;;
HL1918; iPhone ;3;Roger;Rosa;42;12/24/2018;Belo Horizonte;R$ 5.300,00;;;;
HL2714; Tablet ;5;Cícero;Ramos;34;10/07/2018;Salvador;R$ 1.600,00;;;;
HL4379; Televisão ;1;Débora;Lopes;56;10/04/2018;Porto Alegre;R$ 2.500,00;;;;
HL4379; Televisão ;2;Juliana;Hollander;22;4/15/2018;Curitiba;R$ 2.500,00;;;;
HL1148; Câmera ;3;Fillipe;Almeida;39;06/08/2018;São Paulo;R$ 2.100,00;;;;
HL8851; Notebook ;1;Stefan;Santos;73;8/21/2018;Belo Horizonte;R$ 3.500,00;;;;
HL8851; Notebook ;5;Julia;Leig;68;6/29/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;3;Andreza;Ramos;21;10/27/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;5;Sandy;Moreira;44;2/28/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;3;Carlos;Portela;81;02/02/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;3;Bruna;Soares;21;11/23/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;4;Thayane;Resende;63;7/26/2018;Salvador;R$ 5.300,00;;;;
HL9962; Android ;5;Arthur;Fernandes;55;8/23/2018;São Paulo;R$ 3.400,00;;;;
HL7348; SmartWatch ;4;Gabriel;Thoni;49;7/31/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;4;Rafaela;Feio;77;06/04/2018;Salvador;R$ 5.300,00;;;;
HL2714; Tablet ;4;João;Pedrazza;82;4/25/2018;Fortaleza;R$ 1.600,00;;;;
HL4379; Televisão ;1;Ulisses;Filho;54;09/09/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1918; iPhone ;5;Anderson;Martins;40;4/20/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;2;Natalia;Accioly;84;09/07/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1148; Câmera ;1;Igor;Lima;79;6/14/2018;Goiânia;R$ 2.100,00;;;;
HL4379; Televisão ;5;Caio;Silva;52;12/23/2018;São Paulo;R$ 2.500,00;;;;
HL1148; Câmera ;2;Thiago;Veloso;74;4/23/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;2;Pedro;Costa;54;4/18/2018;Belo Horizonte;R$ 2.500,00;;;;
HL9962; Android ;4;Milena;Alcoforado;71;12/01/2018;Porto Alegre;R$ 3.400,00;;;;
HL1918; iPhone ;4;Rodrigo;Mendes;65;5/31/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;1;Vanessa;Rodrigues;82;2/23/2018;Porto Alegre;R$ 5.300,00;;;;
HL4379; Televisão ;1;Jeferson;Costa;28;01/02/2018;Salvador;R$ 2.500,00;;;;
HL8851; Notebook ;4;Sthefeson;Pereira;62;02/11/2018;Fortaleza;R$ 3.500,00;;;;
HL9962; Android ;4;Rafael;Carneiro;24;8/13/2018;Fortaleza;R$ 3.400,00;;;;
HL4379; Televisão ;5;Bianca;Ferezin;29;08/01/2018;Goiânia;R$ 2.500,00;;;;
HL7348; SmartWatch ;2;Joana;Calmon;57;10/27/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;2;Natalia;Marinho;39;12/29/2018;Fortaleza;R$ 5.300,00;;;;
HL1148; Câmera ;3;Matheus;Afonso;90;10/21/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL2714; Tablet ;2;João;Ribeiro;23;12/27/2018;Recife;R$ 1.600,00;;;;
HL7348; SmartWatch ;5;Renan;Melo;48;05/03/2018;Goiânia;R$ 1.400,00;;;;
HL7348; SmartWatch ;1;Juan;Barbosa;60;11/08/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1148; Câmera ;5;Pedro;Lyra;47;2/14/2018;São Paulo;R$ 2.100,00;;;;
HL9962; Android ;1;José;Marques;51;11/21/2018;Porto Alegre;R$ 3.400,00;;;;
HL1918; iPhone ;4;Felipe;Freitas;44;04/12/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;3;Izabel;Lopes;33;10/26/2018;Fortaleza;R$ 2.500,00;;;;
HL1918; iPhone ;5;Bruna;Ramos;31;10/11/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;3;Beatriz;Perdomo;27;01/05/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;1;Lucas;Valim;72;8/24/2018;Fortaleza;R$ 3.400,00;;;;
HL4379; Televisão ;1;Rafaela;Feio;27;9/29/2018;São Paulo;R$ 2.500,00;;;;
HL7348; SmartWatch ;5;Guilherme;Vianna;53;9/14/2018;Fortaleza;R$ 1.400,00;;;;
HL7348; SmartWatch ;2;Guilherme;Monteiro;61;10/27/2018;Salvador;R$ 1.400,00;;;;
HL4379; Televisão ;2;Eduardo;Soares;65;5/27/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;2;Eduardo;Peluzo;29;04/03/2018;São Paulo;R$ 3.500,00;;;;
HL1918; iPhone ;4;Felipe;Paulo;68;09/01/2018;São Paulo;R$ 5.300,00;;;;
HL8851; Notebook ;3;Alessandra;Martins;21;6/20/2018;Curitiba;R$ 3.500,00;;;;
HL2714; Tablet ;5;Priscila;Carvalho;32;2/23/2018;Curitiba;R$ 1.600,00;;;;
HL9962; Android ;3;Juliana;Silva;21;08/02/2018;Curitiba;R$ 3.400,00;;;;
HL2714; Tablet ;5;Bruno;Oliveira;39;2/26/2018;Salvador;R$ 1.600,00;;;;
HL1148; Câmera ;5;Bernardo;Botelho;90;9/24/2018;Salvador;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Carolina;Siqueira;53;4/17/2018;Goiânia;R$ 1.400,00;;;;
HL4379; Televisão ;2;Isabela;Chagas;61;06/08/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1148; Câmera ;2;Izabel;Miura;18;2/14/2018;Porto Alegre;R$ 2.100,00;;;;
HL1918; iPhone ;3;Diego;Mello;80;10/29/2018;Fortaleza;R$ 5.300,00;;;;
HL8851; Notebook ;2;Priscila;Suzano;18;4/29/2018;Fortaleza;R$ 3.500,00;;;;
HL1918; iPhone ;2;Marina;Perdomo;31;01/01/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1918; iPhone ;3;Raul;Junqueira;78;10/06/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;3;Ulisses;Quinto;68;9/29/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;3;Ian;Almeida;72;7/17/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;5;Yasmim;Verly;23;12/10/2018;Goiânia;R$ 2.500,00;;;;
HL7348; SmartWatch ;1;Silvio;Provenzano;25;11/08/2018;Porto Alegre;R$ 1.400,00;;;;
HL4379; Televisão ;1;Wilson;Meirelles;42;3/30/2018;São Paulo;R$ 2.500,00;;;;
HL2714; Tablet ;3;Fernanda;Coutinho;22;8/14/2018;Goiânia;R$ 1.600,00;;;;
HL4379; Televisão ;1;Gabriel;Thoni;58;04/06/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL9962; Android ;5;Anna;Silva;86;4/21/2018;Recife;R$ 3.400,00;;;;
HL9962; Android ;1;Ana;Felippe;47;10/19/2018;São Paulo;R$ 3.400,00;;;;
HL1918; iPhone ;2;Bárbara;Lima;37;10/08/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1918; iPhone ;3;Jorge;Carvalho;28;7/28/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;4;Luiz;Campista;55;1/24/2018;Fortaleza;R$ 5.300,00;;;;
HL1148; Câmera ;3;Luiza;Farias;32;4/28/2018;Belo Horizonte;R$ 2.100,00;;;;
HL2714; Tablet ;4;Wendela;Mariz;72;03/07/2018;Fortaleza;R$ 1.600,00;;;;
HL1918; iPhone ;4;Eduardo;Quindeler;55;07/11/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;4;Ulisses;Filho;37;01/02/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;3;Luiza;Cabral;55;5/24/2018;Porto Alegre;R$ 2.500,00;;;;
HL7348; SmartWatch ;4;Eduardo;Vargas;73;04/04/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;5;Vitor;Campos;68;12/09/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;1;Matheus;Miranda;88;05/11/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;2;Felipe;Paulo;73;01/10/2018;Belo Horizonte;R$ 2.500,00;;;;
HL8851; Notebook ;4;Rebeca;Manhães;26;3/20/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL1918; iPhone ;5;Caio;Ferreira;19;3/19/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;5;Luiz;Marinho;34;02/06/2018;Belo Horizonte;R$ 5.300,00;;;;
HL4379; Televisão ;2;Bernard;Pedrosa;63;1/18/2018;Porto Alegre;R$ 2.500,00;;;;
HL8851; Notebook ;1;Bruno;Oliveira;60;09/10/2018;Goiânia;R$ 3.500,00;;;;
HL7348; SmartWatch ;3;Henrique;Villanova;39;01/02/2018;Fortaleza;R$ 1.400,00;;;;
HL2714; Tablet ;1;Tadeu;Sousa;52;4/18/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1148; Câmera ;3;Deysiane;Bach;84;12/02/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL9962; Android ;3;Eric;Júnior;64;4/28/2018;Salvador;R$ 3.400,00;;;;
HL9962; Android ;2;Leandro;Ferreira;34;7/23/2018;Goiânia;R$ 3.400,00;;;;
HL1148; Câmera ;3;Luis;Garcia;62;5/16/2018;Curitiba;R$ 2.100,00;;;;
HL9962; Android ;3;Pedro;Rodrigues;77;11/18/2018;Belo Horizonte;R$ 3.400,00;;;;
HL1148; Câmera ;2;Wilson;Miranda;82;1/15/2018;São Paulo;R$ 2.100,00;;;;
HL9962; Android ;1;Fabio;Ramos;54;08/04/2018;Salvador;R$ 3.400,00;;;;
HL1918; iPhone ;4;Raul;Junqueira;35;9/23/2018;Porto Alegre;R$ 5.300,00;;;;
HL1918; iPhone ;1;Alon;Pestana;73;3/31/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL8851; Notebook ;4;Bruna;Silva;82;03/09/2018;Fortaleza;R$ 3.500,00;;;;
HL1918; iPhone ;5;Adriana;Passos;52;4/16/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;3;Raul;Junqueira;68;10/28/2018;Goiânia;R$ 5.300,00;;;;
HL9962; Android ;4;Renan;Ventura;48;03/11/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL4379; Televisão ;4;Luã;Sá;59;4/16/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;2;Julia;Figueiredo;34;1/30/2018;Curitiba;R$ 5.300,00;;;;
HL8851; Notebook ;5;Gabriella;Sagrillo;35;4/25/2018;Fortaleza;R$ 3.500,00;;;;
HL1918; iPhone ;5;Breno;Varella;58;11/26/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;1;Luiz;Xavier;62;03/06/2018;Belo Horizonte;R$ 2.500,00;;;;
HL9962; Android ;4;Raissa;Negrelli;78;6/26/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;3;Stephanie;Gonçalves;46;4/27/2018;Goiânia;R$ 5.300,00;;;;
HL1148; Câmera ;2;João;Capitulo;24;9/19/2018;São Paulo;R$ 2.100,00;;;;
HL1918; iPhone ;5;Beatriz;Santos;19;8/20/2018;Fortaleza;R$ 5.300,00;;;;
HL4379; Televisão ;4;Carlos;Mesquita;29;12/19/2018;Porto Alegre;R$ 2.500,00;;;;
HL1148; Câmera ;3;Eduardo;Pacheco;41;1/26/2018;São Paulo;R$ 2.100,00;;;;
HL1148; Câmera ;2;Jônatas;Soares;77;12/30/2018;São Paulo;R$ 2.100,00;;;;
HL7348; SmartWatch ;1;Pedro;Dalforne;64;05/04/2018;Recife;R$ 1.400,00;;;;
HL9962; Android ;5;Rachel;Silva;77;06/04/2018;São Paulo;R$ 3.400,00;;;;
HL7348; SmartWatch ;5;Pedro;Macckione;50;10/05/2018;Recife;R$ 1.400,00;;;;
HL9962; Android ;1;Bianca;Paz;52;8/25/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;5;Silvio;Provenzano;51;9/15/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;3;Victor;Soares;58;4/22/2018;Goiânia;R$ 5.300,00;;;;
HL1918; iPhone ;5;Arthur;Rocha;29;02/05/2018;Goiânia;R$ 5.300,00;;;;
HL1148; Câmera ;3;Sandy;Figueiredo;18;10/25/2018;São Paulo;R$ 2.100,00;;;;
HL2714; Tablet ;5;Ulisses;Arruda;63;05/12/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1148; Câmera ;1;Aline;Morais;20;08/09/2018;Fortaleza;R$ 2.100,00;;;;
HL1918; iPhone ;3;Luísa;Fonseca;44;8/23/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;5;Gabriel;Pereira;86;2/13/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;2;Leonardo;Faria;18;12/19/2018;Belo Horizonte;R$ 2.500,00;;;;
HL4379; Televisão ;4;Clarissa;Santos;59;12/20/2018;Porto Alegre;R$ 2.500,00;;;;
HL8851; Notebook ;3;Juliana;Goes;61;4/19/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;5;Victor;Lira;85;03/12/2018;Curitiba;R$ 2.500,00;;;;
HL1918; iPhone ;5;Marina;Delgado;71;12/07/2018;Curitiba;R$ 5.300,00;;;;
HL7348; SmartWatch ;1;Luiza;Marques;45;6/15/2018;São Paulo;R$ 1.400,00;;;;
HL2714; Tablet ;4;Julia;Penteado;50;7/14/2018;São Paulo;R$ 1.600,00;;;;
HL8851; Notebook ;3;Vivianne;Rodrigues;67;2/19/2018;Belo Horizonte;R$ 3.500,00;;;;
HL9962; Android ;4;Larissa;Nauenberg;53;1/22/2018;Recife;R$ 3.400,00;;;;
HL7348; SmartWatch ;3;Daniel;Sousa;18;4/26/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;2;Priscila;Garcia;26;04/05/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;3;Daniel;Felippe;63;01/03/2018;Curitiba;R$ 5.300,00;;;;
HL4379; Televisão ;4;Thais;Rodrigues;24;01/04/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;3;Luiza;Procaci;54;04/07/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1918; iPhone ;2;Victor;Soares;25;11/29/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;4;Luiza;Cavalcanti;83;1/13/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;3;Stefan;Santos;72;06/10/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;4;Bernard;Pedrosa;25;8/29/2018;São Paulo;R$ 2.500,00;;;;
HL2714; Tablet ;1;Lucas;Lima;65;10/17/2018;Fortaleza;R$ 1.600,00;;;;
HL1918; iPhone ;3;Vittorio;Freitas;30;11/11/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;4;Joana;Calmon;37;8/18/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;2;Marina;Marins;80;2/23/2018;Curitiba;R$ 2.500,00;;;;
HL1918; iPhone ;2;Kim;Ferreira;60;07/06/2018;São Paulo;R$ 5.300,00;;;;
HL1148; Câmera ;4;Bianca;Allevato;90;08/06/2018;Recife;R$ 2.100,00;;;;
HL2714; Tablet ;4;Priscila;Vogel;61;2/27/2018;Belo Horizonte;R$ 1.600,00;;;;
HL1148; Câmera ;3;Giuseppe;Bhering;74;6/21/2018;Fortaleza;R$ 2.100,00;;;;
